X,Y,date_ech,valeur,source,qualif,couleur,lib_zone,x_wgs84,y_wgs84,the_geom,code_zone,type_zone,val_so2,val_no2,val_o3,val_pm10,val_pm25,id,ObjectId
339168.224548946,6556262.08622229,2020/07/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,37964,7292
440968.785684487,6495501.15758161,2020/07/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,37965,7293
252130.854282409,6580252.15296222,2020/07/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,37966,7294
391162.21911376,6509188.04991023,2020/07/15 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,37968,7295
276533.199859203,6318360.23321337,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,37974,7296
254308.263522326,6428768.19464686,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,37969,7297
308145.708854676,6496529.06879057,2020/07/16 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,37970,7298
179218.814202631,6573672.10147548,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,37971,7299
294309.80934398,6538555.99784649,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,37972,7300
207996.0157676,6612807.4664509,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,37973,7301
342672.562119118,6512347.09158884,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,37975,7302
263920.701552325,6626460.49089984,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,37976,7303
339168.224548946,6556262.08622229,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,37977,7304
440968.785684487,6495501.15758161,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,37978,7305
252130.854282409,6580252.15296222,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,37979,7306
365014.383921328,6419907.29480295,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,37980,7307
391162.21911376,6509188.04991023,2020/07/16 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,37981,7308
391162.21911376,6509188.04991023,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,37994,7309
308145.708854676,6496529.06879057,2020/07/17 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,37983,7310
254308.263522326,6428768.19464686,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,37982,7311
179218.814202631,6573672.10147548,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,37984,7312
294309.80934398,6538555.99784649,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,37985,7313
207996.0157676,6612807.4664509,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,37986,7314
276533.199859203,6318360.23321337,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,37987,7315
342672.562119118,6512347.09158884,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,37988,7316
263920.701552325,6626460.49089984,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,37989,7317
339168.224548946,6556262.08622229,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,37990,7318
440968.785684487,6495501.15758161,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,37991,7319
252130.854282409,6580252.15296222,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,37992,7320
365014.383921328,6419907.29480295,2020/07/17 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,37993,7321
440968.785684487,6495501.15758161,2020/07/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38004,7322
254308.263522326,6428768.19464686,2020/07/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,37995,7323
308145.708854676,6496529.06879057,2020/07/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,37996,7324
179218.814202631,6573672.10147548,2020/07/18 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,37997,7325
294309.80934398,6538555.99784649,2020/07/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,37998,7326
207996.0157676,6612807.4664509,2020/07/18 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,37999,7327
391162.21911376,6509188.04991023,2020/07/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,38007,7328
276533.199859203,6318360.23321337,2020/07/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38000,7329
342672.562119118,6512347.09158884,2020/07/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,38001,7330
339168.224548946,6556262.08622229,2020/07/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38003,7331
252130.854282409,6580252.15296222,2020/07/18 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,38005,7332
263920.701552325,6626460.49089984,2020/07/18 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,38002,7333
365014.383921328,6419907.29480295,2020/07/18 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,38006,7334
391162.21911376,6509188.04991023,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,38020,7335
365014.383921328,6419907.29480295,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,38019,7336
252130.854282409,6580252.15296222,2020/07/19 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,38018,7337
440968.785684487,6495501.15758161,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38017,7338
339168.224548946,6556262.08622229,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38016,7339
342672.562119118,6512347.09158884,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,38014,7340
276533.199859203,6318360.23321337,2020/07/19 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38013,7341
294309.80934398,6538555.99784649,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,38011,7342
179218.814202631,6573672.10147548,2020/07/19 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,38010,7343
254308.263522326,6428768.19464686,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,38008,7344
263920.701552325,6626460.49089984,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,38015,7345
207996.0157676,6612807.4664509,2020/07/19 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,38012,7346
308145.708854676,6496529.06879057,2020/07/19 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,38009,7347
365014.383921328,6419907.29480295,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,38032,7348
254308.263522326,6428768.19464686,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,38021,7349
294309.80934398,6538555.99784649,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,38024,7350
342672.562119118,6512347.09158884,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,38027,7351
339168.224548946,6556262.08622229,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38029,7352
252130.854282409,6580252.15296222,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,38031,7353
391162.21911376,6509188.04991023,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,38033,7354
308145.708854676,6496529.06879057,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,38022,7355
179218.814202631,6573672.10147548,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,38023,7356
207996.0157676,6612807.4664509,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,38025,7357
276533.199859203,6318360.23321337,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38026,7358
263920.701552325,6626460.49089984,2020/07/20 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,38028,7359
440968.785684487,6495501.15758161,2020/07/20 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38030,7360
365014.383921328,6419907.29480295,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,38045,7361
254308.263522326,6428768.19464686,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,38034,7362
308145.708854676,6496529.06879057,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,38035,7363
179218.814202631,6573672.10147548,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,38036,7364
294309.80934398,6538555.99784649,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,38037,7365
207996.0157676,6612807.4664509,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,38038,7366
276533.199859203,6318360.23321337,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38039,7367
342672.562119118,6512347.09158884,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,38040,7368
263920.701552325,6626460.49089984,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,38041,7369
339168.224548946,6556262.08622229,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38042,7370
440968.785684487,6495501.15758161,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38043,7371
252130.854282409,6580252.15296222,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,38044,7372
391162.21911376,6509188.04991023,2020/07/21 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,38046,7373
263920.701552325,6626460.49089984,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,38054,7374
179218.814202631,6573672.10147548,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,38049,7375
294309.80934398,6538555.99784649,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,38050,7376
207996.0157676,6612807.4664509,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,38051,7377
339168.224548946,6556262.08622229,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38055,7378
252130.854282409,6580252.15296222,2020/07/22 00:00:00+00,3,Atmo HDF,Bon,#99E600,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,38057,7379
254308.263522326,6428768.19464686,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,38047,7380
308145.708854676,6496529.06879057,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,38048,7381
276533.199859203,6318360.23321337,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38052,7382
342672.562119118,6512347.09158884,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,38053,7383
440968.785684487,6495501.15758161,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38056,7384
365014.383921328,6419907.29480295,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,38058,7385
391162.21911376,6509188.04991023,2020/07/22 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,38059,7386
365014.383921328,6419907.29480295,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,38071,7387
308145.708854676,6496529.06879057,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,38061,7388
179218.814202631,6573672.10147548,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,38062,7389
294309.80934398,6538555.99784649,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,38063,7390
207996.0157676,6612807.4664509,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,38064,7391
276533.199859203,6318360.23321337,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38065,7392
342672.562119118,6512347.09158884,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,38066,7393
440968.785684487,6495501.15758161,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38069,7394
391162.21911376,6509188.04991023,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,38072,7395
254308.263522326,6428768.19464686,2020/07/23 00:00:00+00,4,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,38060,7396
263920.701552325,6626460.49089984,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,38067,7397
339168.224548946,6556262.08622229,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38068,7398
252130.854282409,6580252.15296222,2020/07/23 00:00:00+00,5,Atmo HDF,Moyen,#FFFF00,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,38070,7399
365014.383921328,6419907.29480295,2020/07/24 00:00:00+00,4,Atmo HDF,Bon,#99E600,Saint-Quentin,3.27898,49.8475,01010000206A08000000000000A0F92541000000A0B4985A41,02691,commune,0,0,0,0,0,38084,7400
339168.224548946,6556262.08622229,2020/07/24 00:00:00+00,4,Atmo HDF,Bon,#99E600,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38081,7401
440968.785684487,6495501.15758161,2020/07/24 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38082,7402
254308.263522326,6428768.19464686,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Amiens,2.28449,49.8988,01010000206A08000000000000CFCA2341000000A0799E5A41,80021,commune,0,0,0,0,0,38073,7403
308145.708854676,6496529.06879057,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Arras,2.76812,50.2893,01010000206A080000000000007DDB2441000000E0BAC85A41,62041,commune,0,0,0,0,0,38074,7404
179218.814202631,6573672.10147548,2020/07/24 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Boulogne-sur-Mer,1.60995,50.73,01010000206A08000000000000A55C22410000004081F95A41,62160,commune,0,0,0,0,0,38075,7405
294309.80934398,6538555.99784649,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Béthune,2.64383,50.5299,01010000206A080000000000002597244100000000F0E25A41,62119,commune,0,0,0,0,0,38076,7406
207996.0157676,6612807.4664509,2020/07/24 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Calais,1.86846,50.952,01010000206A0800000000000041EE22410000004060115B41,62193,commune,0,0,0,0,0,38077,7407
276533.199859203,6318360.23321337,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38078,7408
342672.562119118,6512347.09158884,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Douai-Lens,3.07828,50.38,01010000206A080000000000604F882541000000E093D25A41,59178,commune,0,0,0,0,0,38079,7409
263920.701552325,6626460.49089984,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Dunkerque,2.37084,51.0292,01010000206A08000000000000280324410000002065195B41,59183,commune,0,0,0,0,0,38080,7410
252130.854282409,6580252.15296222,2020/07/24 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Saint-Omer,2.26493,50.7674,01010000206A08000000000000DCC6234100000020F6FC5A41,62765,commune,0,0,0,0,0,38083,7411
391162.21911376,6509188.04991023,2020/07/24 00:00:00+00,3,Atmo HDF,Bon,#99E600,Valenciennes,3.51387,50.3619,01010000206A08000000000000CC7A2641000000A0B8D05A41,59606,commune,0,0,0,0,0,38085,7412
276533.199859203,6318360.23321337,2020/07/25 00:00:00+00,3,Atmo HDF,Bon,#99E600,Creil,2.48414,49.2557,01010000206A080000000000004F372441000000007B585A41,60175,commune,0,0,0,0,0,38091,7413
440968.785684487,6495501.15758161,2020/07/25 00:00:00+00,4,Atmo HDF,Bon,#99E600,Maubeuge,3.96129,50.2834,01010000206A08000000000000AE742741000000807AC85A41,59392,commune,0,0,0,0,0,38095,7414
339168.224548946,6556262.08622229,2020/07/25 00:00:00+00,2,Atmo HDF,Très bon,#00CCAA,Lille,3.0468,50.6309,01010000206A08000000000000AA76254100000040DFED5A41,59350,commune,0,0,0,0,0,38094,7415
